69090	70008
621095	622034
861321	861393
865534	865716
866418	866469
871151	871276
874419	874509
874654	874840
876523	876686
877515	877631
877789	877868
877938	878438
878632	878757
879077	879188
879287	879533
880073	880180
880436	880526
880897	881033
881552	881666
881781	881925
883510	883612
883869	883983
886506	886618
887379	887519
887791	887980
888554	888668
889161	889272
889383	889462
891302	891393
891474	891595
892273	892405
892478	892653
894308	894461
894594	894620
896073	896180
896672	896932
897008	897130
897205	897427
897734	897851
898083	898297
898488	898633
898716	898884
899299	899388
899486	899560
899728	899910
900342	900571
901911	901994
902083	902183
905656	905803
905900	905981
906065	906138
906258	906386
906456	906588
906703	906784
907454	907530
907667	907804
908240	908390
908565	908706
908879	909020
909212	909431
909695	909744
909821	909955
934438	934812
934905	934993
935071	935353
948953	948956
949363	949858
955552	955753
957580	957842
970656	970704
976044	976260
976552	976777
976857	977082
977335	977542
978618	978837
978917	979112
979202	979403
979488	979637
979713	979819
980540	980657
980738	980903
981112	981256
981343	981468
981539	981645
981776	982115
982199	982337
982706	982834
982952	983067
983155	983275
983391	983745
984246	984439
984615	984831
984945	985175
985282	985417
985612	985709
985806	985971
986105	986217
986632	986749
986832	987025
987107	987195
989132	989357
989827	989931
990203	990361
1007196	1007946
1018272	1018367
1019732	1019763
1019860	1019886
1021257	1021392
1022518	1022584
1022881	1022977
1025732	1025808
1026851	1026923
1114595	1114713
1115036	1115117
1115413	1115720
1115862	1115981
1116110	1116240
1117120	1117195
1117740	1117826
1118255	1118427
1119299	1119471
1120348	1120522
1131979	1132096
1132472	1132566
1132817	1133227
1138970	1139348
1139413	1139616
1139778	1139866
1140749	1140872
1141764	1141951
1146934	1147005
1147083	1147212
1147321	1147518
1148017	1148084
1148371	1148473
1149042	1149165
1149362	1149507
1152891	1153184
1153837	1154013
1154148	1154307
1158623	1158737
1159211	1159348
1163847	1164173
1167658	1168648
1177927	1178026
1178214	1178293
1178441	1178532
1178823	1178932
1179333	1179485
1179570	1179655
1179760	1179877
1181893	1182070
1190582	1190867
1191424	1191505
1192371	1192510
1192587	1192690
1198725	1198766
1200162	1200210
1203241	1203372
1216041	1216046
1216605	1216677
1216790	1216990
1217621	1217695
1219357	1219470
1220950	1221044
1221305	1221658
1222147	1222355
1222488	1222679
1222887	1222976
1223052	1223216
1223318	1223417
1225650	1225768
1225856	1225935
1226016	1226074
1226274	1226333
1226444	1226520
1226633	1226990
1228943	1229088
1229202	1229313
1229469	1229579
1229781	1230008
1230097	1230196
1230826	1230934
1231115	1231318
1231394	1231489
1231590	1231660
1231804	1232013
1233201	1233313
1233392	1233493
1233749	1233801
1233946	1234059
1234724	1234736
1235210	1235285
1235352	1235448
1235537	1235582
1235888	1236072
1237367	1237426
1238301	1238355
1238541	1238661
1239465	1239523
1243148	1243195
1244023	1244100
1244294	1244352
1244465	1244653
1244833	1244983
1245060	1245231
1246013	1246068
1246288	1246451
1246709	1246759
1247238	1247304
1247397	1247527
1247605	1247748
1247819	1247881
1247972	1248080
1248166	1248329
1248414	1248504
1248888	1248972
1249111	1249301
1249680	1249745
1250203	1250342
1250783	1250818
1250899	1250998
1254675	1254904
1255835	1255909
1256375	1256473
1257287	1257333
1259960	1259988
1262290	1262412
1262620	1263143
1266725	1266916
1267017	1267318
1267403	1268186
1268300	1268504
1268638	1268759
1268885	1269844
1271521	1271895
1273356	1273563
1273648	1273816
1273901	1274033
1274741	1274819
1274961	1275029
1275115	1275192
1275417	1275557
1275626	1275696
1275789	1275883
1277046	1277185
1277432	1277536
1277742	1277864
1278068	1278138
1284275	1284445
1288680	1288712
1288983	1289009
1289227	1289326
1289409	1289486
1289572	1289612
1289733	1289889
1290061	1290532
1290623	1290725
1290829	1291132
1292060	1292084
1293835	1293884
1296621	1296643
1309180	1309282
1309379	1309825
1310084	1310136
1322610	1322962
1323156	1323249
1323333	1323445
1325609	1325751
1325838	1325943
1326145	1326245
1328161	1328183
1328775	1328840
1330773	1330894
1333612	1333722
1333976	1334051
1334398	1334686
1337462	1337636
1341188	1341266
1342288	1342399
1342510	1342597
1354479	1354929
1355431	1355972
1356176	1356385
1361507	1361765
1362933	1363167
1371128	1371201
1372306	1372864
1374460	1375167
1386063	1386138
1387425	1387502
1387744	1387814
1389724	1389880
1390839	1390899
1391170	1391296
1391604	1391729
1392508	1392560
1394540	1394611
1396129	1396297
1397979	1398088
1403763	1403910
1407264	1407469
1412653	1412730
1414023	1414125
1414428	1414488
1416246	1416316
1417517	1417683
1417924	1417994
1420395	1420551
1421161	1421218
1421489	1421615
1421923	1422048
1423242	1423294
1424583	1424654
1425636	1425804
1425942	1426051
1430864	1431197
1447648	1447853
1451391	1451468
1452546	1452792
1453095	1453155
1454300	1454370
1455520	1455686
1455927	1455997
1458123	1458279
1458890	1458947
1459218	1459344
1459652	1459777
1460619	1460671
1461840	1461911
1463074	1463242
1464602	1464711
1469305	1469452
1470738	1470887
1470968	1471177
1475063	1475170
1475669	1475726
1477445	1477547
1479248	1479367
1480242	1480382
1500152	1500296
1509857	1509937
1534714	1535395
1550839	1551013
1551887	1551994
1558768	1559079
1559153	1559325
1560174	1560281
1560370	1560565
1560665	1560808
1560925	1561033
1562029	1562134
1562216	1562379
1562453	1562587
1562675	1562824
1563052	1563209
1563398	1563559
1563652	1563779
1563868	1564102
1564512	1564691
1564764	1564946
1565018	1565084
1565671	1565910
1567597	1567753
1568161	1568292
1568359	1568499
1568566	1568734
1569126	1569291
1569367	1569478
1569580	1569707
1569826	1570001
1597220	1597458
1599765	1599911
1601102	1601175
1601536	1601590
1602947	1603068
1606901	1607029
1607502	1607638
1607816	1608138
1634345	1634438
1634518	1634708
1634914	1635063
1635262	1635379
1635477	1635585
1635661	1635783
1635988	1636094
1636342	1636464
1637080	1637171
1638847	1639023
1639618	1639684
1640232	1640391
1640476	1640572
1640956	1641079
1643702	1643839
1647784	1647917
1650766	1650894
1653034	1653150
1654146	1654257
1656852	1656861
1663893	1663962
1666128	1666274
1669759	1669887
1670360	1670496
1670674	1670996
1684342	1684499
1685005	1685088
1685489	1685647
1685722	1685822
1685982	1686137
1686812	1686915
1687696	1687782
1687941	1688096
1688545	1688749
1689803	1689970
1690539	1690682
1691172	1691341
1693390	1693474
1696666	1696845
1718769	1718876
1720491	1720708
1721833	1722035
1724683	1724750
1735857	1736020
1737913	1737977
1747194	1747301
1749275	1749314
1756835	1756892
1846719	1846746
1847123	1847174
1847879	1848054
1848190	1848335
1848412	1848513
1848585	1848632
1849320	1849601
1849691	1849870
1850331	1850373
1850483	1850527
1850620	1850704
1950862	1950930
1956380	1956493
1956772	1956840
1956956	1957177
1959015	1959098
1959593	1959731
1960549	1960705
1960989	1961201
1961421	1961721
1982069	1982140
1986879	1987001
1987922	1988012
1990979	1991030
2005692	2005714
2066700	2066786
2075648	2075780
2077465	2077547
2080310	2080363
2082228	2082417
2087433	2087531
2100956	2101043
2103493	2103629
2103739	2103827
2105335	2105455
2106192	2106272
2106662	2106752
2116021	2116137
2116360	2116448
2121147	2121220
2125077	2125349
2125436	2125572
2126126	2126188
2160205	2161174
2234416	2234542
2234723	2234839
2235278	2235541
2235731	2236024
2237458	2237689
2238015	2238204
2252821	2253018
2255535	2255582
2267907	2267987
2268155	2268289
2288870	2289037
2290030	2290154
2303919	2304030
2305899	2305996
2316416	2316504
2317245	2317336
2318857	2318968
2319677	2319776
2321363	2321435
2322896	2322972
2327229	2327310
2328554	2328659
2330853	2330953
2332295	2332374
2333645	2333781
2334473	2334563
2337204	2337273
2337922	2338058
2338158	2338394
2339890	2340297
2341809	2341890
2343829	2343941
2408027	2408151
2409914	2410061
2411172	2411416
2411621	2411751
2415886	2416057
2418345	2418439
2418611	2418815
2419036	2419157
2420645	2420817
2421198	2421306
2422630	2422774
2426294	2426387
2426926	2427009
2428045	2428143
2428266	2428449
2428940	2429048
2429961	2430086
2430182	2430267
2430522	2430669
2431079	2431159
2433550	2433848
2435360	2436652
2440285	2440499
2441300	2441369
2441495	2441596
2442116	2442221
2442776	2442826
2443066	2443122
2444326	2444478
2445440	2445528
2445792	2445905
2447000	2447156
2449602	2449703
2449954	2450036
2450581	2450763
2451239	2451393
2451760	2451853
2452161	2452345
2452539	2452754
2453156	2453239
2457902	2458026
2460907	2461188
2461284	2461450
2461549	2461603
2488103	2488172
2489164	2489273
2489781	2489907
2491261	2491417
2492062	2492153
2493111	2493254
2494303	2494335
2494586	2494712
2518234	2518387
2518529	2518734
2519179	2519231
2519828	2519892
2519988	2520064
2520360	2520479
2520848	2520866
2522428	2522528
2522995	2523072
2523370	2523466
2524093	2524159
2524271	2524405
2525252	2525372
2525823	2525882
2526228	2526332
2526714	2526798
2527447	2527546
2527999	2528128
2529645	2529739
2530092	2530229
2535322	2535412
2535585	2535720
2536996	2537062
2537686	2537805
2538412	2538508
2540777	2540858
2541108	2541270
2542719	2542779
2543565	2543643
2560769	2560923
2572806	2573334
2575702	2575917
2576731	2577002
2700153	2700320
2702383	2702588
2704045	2704271
2706067	2706156
2938250	2939384
2985823	2985860
3102688	3103038
3160650	3160701
3301715	3301850
3313054	3313157
3319354	3319562
3321302	3321450
3322058	3322212
3327947	3329364
3331123	3331211
3334391	3334561
3335230	3335308
3342144	3342314
3342614	3342789
3347435	3347672
3348529	3348704
3350240	3350375
3379648	3380236
3382711	3382757
3383731	3383901
3385443	3385500
3385996	3386157
3389641	3389794
3389956	3390086
3391271	3391346
3392533	3392626
3394438	3394590
3394987	3395176
3396080	3396154
3396375	3396477
3397011	3397151
3407091	3407153
3407475	3407523
3409202	3409331
3410334	3410463
3410559	3410688
3410934	3411063
3411176	3411305
3412453	3412582
3413218	3413347
3413551	3413683
3413796	3413925
3414934	3415063
3415261	3415390
3415701	3415830
3416151	3416280
3416359	3416488
3417196	3417328
3417529	3417658
3417740	3417872
3418359	3418485
3421771	3421906
3421985	3422120
3422671	3422800
3424358	3424487
3425121	3425253
3425638	3425809
3426433	3426556
3427346	3427466
3428113	3428251
3428569	3428692
3431113	3431236
3431965	3432091
3440687	3440810
3496388	3496493
3511901	3512011
3519029	3519164
3527701	3527832
3541636	3541837
3541987	3542079
3542276	3542453
3544063	3544217
3544972	3545167
3547538	3547681
3548029	3548221
3548776	3548902
3549961	3550067
3551560	3551638
3551723	3551858
3552507	3552594
3553558	3553662
3555313	3555386
3563229	3563346
3563971	3564124
3566494	3566563
3598929	3598994
3599623	3599744
3607469	3607508
3624112	3624355
3638584	3638771
3639917	3640033
3643678	3643788
3644191	3644334
3644692	3644781
3645890	3646012
3646563	3646712
3647490	3647629
3648026	3648120
3649310	3649643
