10708	16738
21970	22824
23040	23185
23247	23407
23504	23671
23837	23944
24071	24183
24405	24682
24718	24824
37670	39043
39154	39867
39929	40525
40622	40933
41099	41181
41308	41727
41934	42123
69874	70825
71041	71411
71473	72094
72191	72776
72942	73020
73147	73390
73612	73867
73897	74365
90711	91846
92124	95695
95917	96416
96825	101635
102327	103151
103256	104138
104200	104667
105076	105196
105323	115845
115998	117620
117682	118300
118397	118646
130543	131047
131109	131301
131434	131608
131774	131952
132079	137846
138351	138714
138930	139188
139250	139358
139455	139696
186892	187718
187934	193437
193499	194460
194557	197050
197186	197504
197724	197989
198211	198649
198706	198779
230578	231064
237312	241097
241149	245134
245189	245803
245869	245981
246086	250065
272503	275145
275311	276958
277040	277971
289582	290808
290971	291199
291284	291977
292444	292466
314067	315090
315192	315566
315696	317641
317711	319583
319836	320373
320536	320972
321087	321686
321849	323148
323255	323344
323591	324440
324575	324837
325013	325574
325667	325826
325974	327374
327463	327795
327954	328062
328152	330888
331127	331785
331881	331941
332807	333179
333197	334001
334084	334938
335145	335430
343029	343924
344365	345180
351542	353436
356506	356534
356653	356688
356953	358483
371463	371724
394249	394327
394447	394882
395118	395535
395704	395868
395980	396386
396531	397011
397064	398094
398304	399272
399411	399728
447802	448390
448487	448793
448879	449216
449297	450273
450478	451321
451454	451740
451894	452456
452542	452648
452688	452840
452896	453317
453554	453800
454011	455388
455486	455598
455672	456434
460950	461634
461801	461881
462123	465720
465886	465988
466051	466291
466404	466521
466622	466958
467065	467168
479950	480272
480327	480575
480626	480742
480884	480973
481134	481513
481578	481705
492096	494439
494571	497201
497387	497496
497621	497631
497698	498050
498214	498684
498837	499173
512990	513379
513556	514657
514822	514971
515159	517986
518151	518221
531972	532331
539989	540057
540162	540424
540744	540834
540929	543974
544148	547133
547410	547521
547660	547670
547821	550577
550763	550766
550866	551737
558454	558534
558629	561573
561621	562297
562393	562575
568807	570175
570402	570584
570700	570823
570918	571011
571085	571908
606846	607553
607781	608705
608804	609945
610000	620258
620437	621075
621231	622710
622829	624263
624735	625844
626202	626905
627080	627253
627493	629298
629399	631910
632199	632583
632677	633330
633473	633971
634036	634395
634651	637156
637229	638222
638380	638437
638544	640524
640654	641033
641130	642863
642923	644015
649850	650286
661907	662544
667941	668957
669101	670408
672577	673817
673959	674087
674225	675090
675251	675331
675512	676191
676323	676624
676726	678006
678136	679344
688514	688954
689079	690293
690322	690852
690928	691445
691504	691632
691695	692165
692337	693289
693459	693978
694110	694843
694954	695388
695501	696128
696251	696586
696711	697258
697340	697457
697568	697902
698105	699116
699232	699956
700085	700211
700293	700609
700747	700951
701092	701668
701784	702330
702451	703184
703279	703827
703839	704792
704896	705906
706017	706504
706629	707824
707936	708240
708333	708545
708744	710142
710287	712533
712747	715367
715471	715844
715889	719765
750924	751133
751293	752148
752239	752771
752931	753127
753177	753857
754083	756785
756890	757333
757544	758141
758196	758586
758698	759680
759785	760013
760151	760617
760694	761020
761180	762275
762421	762623
779743	781666
781713	783806
784008	788242
788349	789096
789258	791489
791595	793546
793605	793871
793985	796781
796916	797286
804261	807031
807138	809058
809190	810038
810097	810640
810692	810978
811072	812322
812452	813035
813143	815350
815508	816510
816541	818074
818224	818330
823792	823992
824100	824349
824554	824704
824818	825686
827001	828341
830049	830231
830334	830572
830696	831020
831157	831602
831701	831815
831969	832333
832376	832693
832811	833293
833417	833704
833828	833911
839721	839939
840045	840137
840218	840476
840569	840653
840808	840890
840948	841026
841178	841364
841493	841973
842125	842788
871013	871540
871744	872096
872234	872433
872504	872717
872772	873484
873563	873680
873799	873953
874085	874519
874685	875122
875219	875399
875599	875854
875889	876214
876294	876476
876568	876797
876907	877199
880908	881704
881859	881940
