4fold_synonymous	deleterious	0.7651464186716669	1.0000000000000016	0.7648679227636106	0.6817155121688148	0.8731066756938075	1439
4fold_synonymous	lossoffunction	0.8089754719536896	1.0000000000000016	0.8205411637391845	0.5516561917421544	1.1423734688183227	83
4fold_synonymous	nonsynonymous	0.7352688868454436	1.0000000000000016	0.7310104413163231	0.6610380369617148	0.8032636897167006	3449
4fold_synonymous	tolerated	0.775296136407246	1.0000000000000016	0.7762442364910855	0.7114702124995808	0.8700436298600653	6989
4fold_synonymous	noncoding	0.8271749163400021	1.0000000000000016	0.8222511009602381	0.7439811819295483	0.9140996790606569	4032
4fold_synonymous	synonymous	0.7990524458068734	1.0000000000000016	0.8031760820292442	0.7184836558324343	0.8880726554253864	5084
4fold_synonymous	4fold_synonymous	0.9999999999999987	1.0000000000000016	1.0030397938790223	0.8839951111246027	1.1307886578115067	1489
4fold_synonymous	intergenic	0.9251590341015627	1.0000000000000016	0.9241536303761859	0.8347952319554975	1.0098257752028033	777863
intergenic	deleterious	0.8391045895005959	0.9862200575299744	0.8223798237992342	0.7548388442504296	0.8849303726050143	1439
intergenic	lossoffunction	0.8871701085502156	0.9862200575299744	0.8753726283694004	0.6244306028262816	1.1309872043286788	83
intergenic	nonsynonymous	0.8063391298884897	0.9862200575299744	0.7959926497097434	0.7444155255854319	0.8433106050210449	3449
intergenic	tolerated	0.8502353672527097	0.9862200575299744	0.840156898906215	0.8115300206081641	0.8787354052792581	6989
intergenic	noncoding	0.9071286902520386	0.9862200575299744	0.8935501933106208	0.8321357807095334	0.9503015131468014	4032
intergenic	synonymous	0.8762879341345227	0.9862200575299744	0.861265897116039	0.8195365682061583	0.9059786801159149	5084
intergenic	4fold_synonymous	1.0966588472796133	0.9862200575299744	1.0799025355160656	0.9779976347203432	1.1827859312932767	1489
intergenic	intergenic	1.0145838398881417	0.9862200575299744	0.9984429320999145	0.9802276081846194	1.0238878436895447	777863
